Number of Images: 2
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t11118.tif
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t01118.tif
preparing to cycle
DBSCAN maxCounts: 0.0
DBSCAN maxCounts: 0.0
done with cycle
         11305648 function calls (11301641 primitive calls) in 55.320 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.001    0.001 offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1524(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1552(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:263(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:293(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:360(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:424(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:504(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:600(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:757(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:861(AnchoredOffsetbox)
        1    0.002    0.002    0.005    0.005 offsets.py:1(<module>)
  257/200    0.002    0.000    0.003    0.000 offsets.py:101(_params)
        6    0.000    0.000    0.000    0.000 offsets.py:1028(_tick_comp)
        1    0.000    0.000    0.000    0.000 offsets.py:1034(Tick)
        6    0.000    0.000    0.000    0.000 offsets.py:1064(__hash__)
        1    0.000    0.000    0.000    0.000 offsets.py:1136(Day)
        1    0.000    0.000    0.000    0.000 offsets.py:1141(Hour)
        1    0.000    0.000    0.000    0.000 offsets.py:1146(Minute)
        1    0.000    0.000    0.000    0.000 offsets.py:1151(Second)
        1    0.000    0.000    0.000    0.000 offsets.py:1156(Milli)
        1    0.000    0.000    0.000    0.000 offsets.py:1160(Micro)
        1    0.000    0.000    0.000    0.000 offsets.py:1165(Nano)
      6/3    0.000    0.000    0.000    0.000 offsets.py:135(__eq__)
  239/137    0.000    0.000    0.004    0.000 offsets.py:151(__hash__)
        1    0.000    0.000    0.000    0.000 offsets.py:21(CacheableOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:233(BusinessDay)
        4    0.000    0.000    0.000    0.000 offsets.py:237(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:26(DateOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:362(MonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:387(MonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:408(BusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:438(BusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:475(Week)
        8    0.000    0.000    0.000    0.000 offsets.py:484(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:541(WeekOfMonth)
       20    0.000    0.000    0.000    0.000 offsets.py:559(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:614(BQuarterEnd)
       15    0.000    0.000    0.000    0.000 offsets.py:622(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:681(BQuarterBegin)
       13    0.000    0.000    0.000    0.000 offsets.py:684(__init__)
      125    0.001    0.000    0.001    0.000 offsets.py:72(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:728(QuarterEnd)
       14    0.000    0.000    0.000    0.000 offsets.py:736(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:772(QuarterBegin)
       13    0.000    0.000    0.000    0.000 offsets.py:775(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:809(BYearEnd)
       13    0.000    0.000    0.000    0.000 offsets.py:813(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:856(BYearBegin)
       12    0.000    0.000    0.000    0.000 offsets.py:860(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:898(YearEnd)
       14    0.000    0.000    0.000    0.000 offsets.py:901(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:965(YearBegin)
       14    0.000    0.000    0.000    0.000 offsets.py:968(__init__)
        1    0.000    0.000    0.000    0.000 ols.py:25(OLS)
        1    0.003    0.003    0.003    0.003 ols.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ols.py:590(MovingOLS)
        1    0.000    0.000    0.000    0.000 omp.py:2(<module>)
        1    0.000    0.000    0.000    0.000 omp.py:399(OrthogonalMatchingPursuit)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:117(OptimizeWarning)
        1    0.000    0.000    0.000    0.000 optimize.py:1588(Brent)
        1    0.002    0.002    0.003    0.003 optimize.py:16(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:48(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:69(Result)
        1    0.000    0.000    0.000    0.000 orthogonal.py:111(orthopoly1d)
        1    0.000    0.000    0.000    0.000 orthogonal.py:79(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        1    0.008    0.008    0.083    0.083 pairwise.py:31(<module>)
       12    0.000    0.000    0.000    0.000 panel.py:109(_comp_method)
        1    0.000    0.000    0.000    0.000 panel.py:149(Panel)
        2    0.000    0.000    0.001    0.000 panel.py:1571(_add_aggregate_operations)
        8    0.000    0.000    0.000    0.000 panel.py:1589(_panel_arith_method)
        1    0.000    0.000    0.000    0.000 panel.py:19(SparsePanelAxis)
        2    0.000    0.000    0.000    0.000 panel.py:21(__init__)
        1    0.000    0.000    0.001    0.001 panel.py:3(<module>)
        1    0.000    0.000    0.000    0.000 panel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 panel.py:40(SparsePanel)
        1    0.000    0.000    0.000    0.000 panel.py:92(PanelError)
       17    0.000    0.000    0.000    0.000 panel.py:96(_arith_method)
        1    0.001    0.001    0.002    0.002 panel4d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 panelnd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 panelnd.py:6(create_nd_panel_factory)
        1    0.000    0.000    0.000    0.000 parallel.py:129(ImmediateApply)
        1    0.000    0.000    0.000    0.000 parallel.py:142(CallBack)
        1    0.000    0.000    0.000    0.000 parallel.py:157(Parallel)
        1    0.009    0.009    0.024    0.024 parallel.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:79(WorkerInterrupt)
        1    0.000    0.000    0.000    0.000 parallel.py:87(SafeFunction)
        1    0.000    0.000    0.000    0.000 parameters.py:11(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:154(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:172(parserinfo)
        1    0.000    0.000    0.000    0.000 parser.py:207(__init__)
        7    0.000    0.000    0.000    0.000 parser.py:222(_convert)
        1    0.000    0.000    0.000    0.000 parser.py:297(parser)
        1    0.000    0.000    0.000    0.000 parser.py:299(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:344(_result)
        1    0.000    0.000    0.000    0.000 parser.py:43(_timelex)
        1    0.002    0.002    0.008    0.008 parser.py:7(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:723(_tzparser)
        1    0.000    0.000    0.000    0.000 parser.py:725(_result)
        1    0.000    0.000    0.000    0.000 parser.py:730(_attr)
        1    0.000    0.000    0.000    0.000 parsers.py:1112(PythonParser)
        1    0.000    0.000    0.000    0.000 parsers.py:1761(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 parsers.py:1788(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 parsers.py:1812(ExcelFile)
        1    0.000    0.000    0.000    0.000 parsers.py:2054(CellStyleConverter)
        1    0.000    0.000    0.000    0.000 parsers.py:2145(ExcelWriter)
        1    0.000    0.000    0.000    0.000 parsers.py:28(DateConversionError)
        2    0.000    0.000    0.000    0.000 parsers.py:286(_make_parser_function)
        1    0.004    0.004    0.005    0.005 parsers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parsers.py:470(TextFileReader)
        1    0.000    0.000    0.000    0.000 parsers.py:661(ParserBase)
        1    0.000    0.000    0.000    0.000 parsers.py:873(CParserWrapper)
        1    0.000    0.000    0.000    0.000 passive_aggressive.py:149(PassiveAggressiveRegressor)
        1    0.000    0.000    0.000    0.000 passive_aggressive.py:4(<module>)
        1    0.000    0.000    0.000    0.000 passive_aggressive.py:9(PassiveAggressiveClassifier)
        1    0.000    0.000    0.000    0.000 patches.py:1048(YAArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1152(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1180(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1247(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1293(Arc)
        6    0.000    0.000    0.000    0.000 patches.py:1561(_pprint_table)
        6    0.005    0.001    0.048    0.008 patches.py:1598(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1636(_Style)
        1    0.000    0.000    0.047    0.047 patches.py:1692(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1730(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:1794(Square)
        1    0.000    0.000    0.000    0.000 patches.py:1837(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1878(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1898(Round)
        1    0.000    0.000    0.000    0.000 patches.py:1962(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2017(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2126(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2163(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:2378(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2420(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2433(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2521(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2558(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2597(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2660(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2755(Bar)
        1    0.000    0.000    0.001    0.001 patches.py:2860(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2901(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2995(_Curve)
        1    0.002    0.002    0.054    0.054 patches.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:3123(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3134(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3154(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3174(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3194(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3215(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3236(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3258(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3337(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3371(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3393(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3415(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3449(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3536(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3637(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3693(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4024(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:46(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:466(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:532(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:675(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:759(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:787(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:851(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:910(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:951(FancyArrow)
       54    0.000    0.000    0.000    0.000 path.py:118(joinPath)
       22    0.000    0.000    0.000    0.000 path.py:144(splitPath)
        1    0.000    0.000    0.001    0.001 path.py:17(<module>)
        1    0.000    0.000    0.000    0.000 path.py:19(Path)
        1    0.000    0.000    0.000    0.000 path.py:3(<module>)
        9    0.000    0.000    0.000    0.000 path.py:68(checkNameValidity)
       13    0.000    0.000    0.002    0.000 path.py:87(__init__)
        1    0.000    0.000    0.000    0.000 pca.py:2(<module>)
        1    0.000    0.000    0.000    0.000 pca.py:308(ProbabilisticPCA)
        1    0.000    0.000    0.000    0.000 pca.py:376(RandomizedPCA)
        1    0.000    0.000    0.000    0.000 pca.py:98(PCA)
        1    0.000    0.000    0.000    0.000 perceptron.py:4(<module>)
        1    0.000    0.000    0.000    0.000 perceptron.py:8(Perceptron)
        4    0.000    0.000    0.000    0.000 period.py:163(_comp_method)
        1    0.006    0.006    0.022    0.022 period.py:2(<module>)
       11    0.000    0.000    0.000    0.000 period.py:27(_period_field_accessor)
       11    0.000    0.000    0.000    0.000 period.py:35(_field_accessor)
        1    0.000    0.000    0.000    0.000 period.py:43(Period)
        6    0.000    0.000    0.000    0.000 period.py:496(_period_index_cmp)
        1    0.000    0.000    0.000    0.000 period.py:520(PeriodIndex)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.006    0.006    0.008    0.008 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.001    0.001    0.001    0.001 pickle.py:827(Unpickler)
        1    0.001    0.001    0.002    0.002 pilutil.py:7(<module>)
        1    0.000    0.000    0.000    0.000 pivot.py:3(<module>)
      164    0.000    0.000    0.002    0.000 pkg_resources.py:1140(safe_name)
      160    0.000    0.000    0.001    0.000 pkg_resources.py:1148(safe_version)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1181(NullProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1204(has_metadata)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1269(_fn)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1284(EggProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1310(DefaultProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1313(_has)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1338(EmptyProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1346(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1385(ZipProvider)
